UserID,chargeback_count,fraud_reports,no_fraud_charges,transaction_frequency,isFlagged
4809697958765230,6,8,2,45,1
14-0004815,0,0,1,2,0
48-0003135,0,3,0,1,0
4509824519790951,5,17,2,30,1
4131207393146597,3,8,5,42,1
4475102290192345,6,7,3,20,0
06-0000237,2,0,0,4,0
4578853488232352,6,16,2,12,1
23-0007456,1,0,1,12,0
14-0007932,0,2,0,8,0
4042027245909242,8,19,3,40,1
40-0009460,2,2,1,2,0
4525226629755033,8,8,4,31,1
34-0001033,1,1,0,13,0
4043006049576943,5,9,5,47,0
4372017741249748,3,17,2,48,1
46-0001184,1,4,1,6,0
85-0005264,0,1,0,11,0
4219807258523494,8,10,2,41,1
25-0002533,0,2,0,12,0
4818573479586927,8,16,3,21,0
93-0000936,2,4,1,10,0
05-0003202,0,1,0,8,0
4734170472633474,8,17,2,30,1
72-0004271,2,2,1,1,0
4235610950929666,9,8,2,31,1
75-0001153,2,4,1,13,0
4928844603595184,7,13,2,30,1
4292343862401182,4,19,5,30,1
4231556565418476,7,12,4,19,1
48-0002531,0,4,0,5,0
4771262219377111,6,7,5,21,1
90-0006288,1,4,0,14,0
4884854397608285,8,13,4,11,1
35-0003967,1,4,0,11,0
4264952199058202,6,13,4,14,0
4705849964610810,7,17,3,18,1
4349716654862872,6,16,2,27,0
15-0001476,1,1,1,10,0
4454632469809738,4,7,5,14,1
54-0003651,1,4,0,8,0
01-0009819,0,4,0,11,0
4172322738331729,7,17,5,44,1
4668176603484737,7,6,4,13,0
66-0007357,0,1,1,2,0
37-0008620,0,2,1,5,0
4524673866686846,7,10,2,25,0
25-0003352,0,2,1,12,0
88-0008074,2,0,1,10,0
4983347145992234,8,12,2,41,1
02-0003286,1,2,1,4,0
4986503255365036,4,6,2,19,1
62-0003401,2,2,0,4,0
93-0009807,2,2,0,11,0
4576447337497019,8,10,3,43,1
4439049701027062,9,5,4,16,1
4765437794782798,6,8,4,18,0
66-0006745,2,1,1,5,0
4323138265411132,7,19,4,21,0
58-0005254,1,1,1,6,0
4238043593953231,4,16,3,36,1
76-0005226,2,2,0,1,0
4914474648976623,3,14,4,10,0
4639014893869885,5,11,5,18,0
4559048486792670,3,7,4,23,1
4517233635819415,6,5,5,25,1
13-0006067,0,2,1,3,0
60-0006654,1,0,0,11,0
31-0001044-1936,1,2,0,10,0
73-0007302,2,4,1,9,0
4305832897460911,6,12,2,36,1
36-0000721,1,1,1,7,0
4771774493582570,8,13,5,34,1
4841346360870432,3,17,4,31,0
11-0006635,0,1,1,4,0
37-0006894,2,2,0,1,0
4032970330336718,9,9,2,47,1
81-0001590,2,2,0,11,0
4254810105176827,3,8,3,22,1
4883353468136848,5,13,5,18,1
4353617111945263,5,19,3,22,1
77-0004284,0,0,0,8,0
4916212267273064,8,18,2,12,1
4362915642832300,6,19,5,26,0
4290662615456603,8,13,4,33,1
99-0000322,2,4,0,6,0
4236299872434481,7,18,4,34,1
4212192330786691,7,12,3,21,0
92-0004818,0,0,0,10,0
4038880469182995,5,10,5,37,1
33-0005499,0,3,1,7,0
13-0003274,2,2,0,8,0
4194645953639978,5,18,3,45,1
94-0007952,2,2,1,6,0
4784938098869105,3,17,3,37,1
35-0003637,1,2,0,12,0
4610815915024447,9,6,5,20,1
94-0004819,2,0,0,2,0
4048108861632013,6,6,3,48,1
56-0001897,1,4,1,11,0
4976669242891152,6,14,5,19,0
4269503934415416,6,9,2,41,1
80-0001489,0,4,0,3,0
56-0002522,2,1,1,1,0
4070702659613903,6,9,5,43,1
10-0009399,1,3,1,1,0
4880067542929530,8,6,5,44,1
4018567253952121,9,13,2,31,1
57-0005489,0,2,0,13,0
4785127820941726,6,13,2,45,1
95-0001006,1,0,0,2,0
91-0006904,0,0,1,4,0
4145509232359263,9,8,2,39,1
12-0000848,1,0,0,10,0
4114856911611978,3,5,3,48,1
4147101925042774,6,15,2,45,1
68-0001828,2,3,0,11,0
4725229637930364,9,10,4,19,0
38-0008226,2,3,1,9,0
4151008644439715,8,12,3,34,0
23-0002696,1,1,0,8,0
4035039251423660,7,14,4,35,1
92-0007978,2,4,0,13,0
05-0005197,1,3,1,14,0
73-0000022,1,4,1,10,0
4230001224098352,8,10,5,39,1
11-0000301,2,0,1,4,0
4703659168078355,7,12,4,20,1
56-0003568,1,2,1,2,0
03-0000217,0,0,0,8,0
4429493950186496,6,5,5,46,1
4263674208247524,8,5,4,43,1
31-0004380,1,4,0,13,0
4938383595979260,9,17,2,22,1
42-0006131,0,0,0,2,0
4013865394432788,9,16,4,25,1
51-0000794,1,3,1,2,0
4499582423323069,5,5,3,27,0
4003039447179976,8,8,2,31,0
50-0000498,1,0,1,8,0
71-0000730,2,3,1,5,0
4405027441231343,8,8,2,44,0
4263059108749789,8,19,2,46,1
36-0006914,2,1,0,4,0
81-0005115,2,3,1,9,0
4203832973435004,6,12,3,22,1
32-0006090,1,2,1,5,0
4292333091548846,4,11,3,32,0
4866363449860714,7,8,4,24,1
4465145426416585,8,11,4,46,1
05-0003433,0,3,0,1,0
4824921481228842,9,19,3,24,1
64-0001450,0,3,0,7,0
4407874172346008,3,14,2,31,1
45-0007351,0,3,0,14,0
4616561168715885,8,12,4,14,1
66-0004463,2,0,0,3,0
54-0003868,1,3,0,2,0
4999480662687333,7,8,4,16,1
77-0009023-3629,2,0,1,11,0
4116167365294172,5,11,4,49,1
4937311853285816,5,5,5,48,1
78-0008766,2,3,1,14,0
4056623411600707,4,10,3,10,1
14-0001337,0,2,1,11,0
4083022253348664,7,16,2,43,1
4497186143063328,3,18,5,18,1
4062210224738700,9,14,3,41,1
4290031498634274,4,8,2,49,1
71-0004750,1,4,0,7,0
4554425632651247,4,15,4,47,1
4390726639358076,6,14,4,18,0
40-0007018,0,1,0,3,0
44-0009100,2,2,1,14,0
20-0009558,0,1,1,6,0
05-0008090,1,4,1,14,0
4453993762796670,7,17,4,22,1
73-0009536,2,3,1,10,0
4446920372439359,8,10,3,43,1
84-0004228,1,1,0,3,0
4387443266836540,3,13,3,11,0
4111657269757972,4,10,3,38,1
4724001148394856,4,19,2,47,1
68-0002041,2,2,0,6,0
4825445732445046,6,8,4,13,1
4453428794606613,5,14,4,10,1
02-0009138,2,2,0,3,0
4662118887262609,4,7,5,25,1
46-0001620,1,4,0,4,0
4705821289954306,9,14,2,33,1
4643155744228179,8,7,3,29,1
50-0009101,1,3,1,13,0
4668472121763540,3,11,5,21,1
63-0002324,0,4,1,12,0
4130498059245002,9,8,5,22,1
80-0008329,2,3,1,13,0
4171850155205126,9,6,5,29,0
37-0003552,1,4,0,7,0
4132820558481283,3,17,5,19,1
23-0005477,0,4,0,6,0
4752152682049821,4,10,4,45,0
4376855574125063,7,17,5,23,1
54-0009617,2,4,1,7,0
4701900087106386,4,10,3,17,1
66-0006048,2,0,1,3,0
01-0002007,1,1,1,13,0
4387408869751628,3,17,5,29,0
4887644973494896,9,8,4,36,0
4085994306530878,4,11,2,37,1
24-0006640,1,3,1,6,0
94-0007685,0,3,1,14,0
4990178065725440,8,10,4,11,1
4577527344957425,5,9,2,29,1
62-0007494,2,3,0,3,0
43-0003077,2,0,0,10,0
4023652777189021,3,12,3,24,1
37-0009984,2,4,0,7,0
4923808038511327,7,6,5,24,1
86-0001644,0,2,1,8,0
4168931963508235,3,17,4,12,1
4100517744126024,5,18,3,37,1
25-0000788,2,3,0,9,0
81-0001432,2,3,1,12,0
4114652834165311,3,10,3,39,1
98-0008129,0,1,0,7,0
4172152283363680,7,14,4,23,1
57-0002395,2,3,1,10,0
4164724764560677,4,13,3,46,1
62-0000267,0,0,1,9,0
4377033567333560,8,19,3,20,1
4528888357495681,3,14,3,25,0
65-0005653,0,4,1,4,0
4554744993472559,7,15,3,37,0
60-0008736,2,3,0,3,0
4370599343634320,7,6,2,35,1
87-0006364,0,3,1,12,0
4010755531581592,6,12,2,15,0
30-0007461,2,0,1,3,0
4245391124825845,9,11,5,38,0
4913841910374540,9,7,4,17,0
74-0007335,2,1,1,5,0
12-0007672,0,0,0,7,0
4693668570934396,5,14,3,24,1
60-0004646,0,2,1,14,0
4162759739458039,4,19,4,41,0
10-0001652,0,4,0,10,0
4125995193872630,7,15,2,43,1
52-0002810,1,1,1,12,0
52-0005607,0,2,0,5,0
4929543775229437,3,5,2,47,0
4929868239324809,8,12,5,12,0
93-0008139,0,2,0,14,0
4352854942580602,5,18,2,46,1
4175318614122353,8,7,5,46,1
21-0003549,1,1,0,7,0
60-0009262,0,2,0,4,0
4179684588181824,4,7,5,35,1
01-0001722,0,2,0,9,0
4247997650130182,6,13,4,41,1
06-0004648,1,2,1,14,0
4482920477674244,9,8,4,17,1
4340262831641623,8,12,3,17,1
21-0007054,2,2,0,9,0
4946417846428733,9,18,5,20,1
50-0008652,1,4,0,2,0
21-0005363,2,1,0,5,0
4327909824718860,8,17,4,20,1
13-0006652,2,3,1,6,0
04-0007447,2,2,0,7,0
4272896738421837,4,7,4,14,0
72-0007107,0,4,0,6,0
4039481400641220,9,9,5,14,0
52-0006197,1,2,1,3,0
4244380519320448,4,12,5,14,1
99-0004022,0,0,0,6,0
4739840398267558,5,15,2,19,1
50-0007501,2,2,1,5,0
30-0009271,0,3,0,4,0
23-0009379,1,1,0,2,0
4608972132060409,5,16,2,46,0
44-0007730,2,3,0,9,0
4873569886521418,5,14,2,39,0
4698211324169996,9,7,2,45,1
4763598871781441,9,12,2,36,1
36-0002850,1,3,1,2,0
4263645244292286,3,18,3,29,1
80-0007540,0,1,0,11,0
4865674225111663,6,8,3,16,0
4001668833991230,9,6,2,15,0
4415027066193883,9,13,2,12,1
05-0004431,1,2,0,7,0
4415411063009872,5,11,4,33,1
78-0006463,1,3,1,7,0
4828665432814814,6,10,3,21,0
4362364303923720,8,6,3,17,0
4988715863940053,4,11,3,39,1
4413525542195382,7,14,2,37,1
4664783993814821,3,9,5,15,1
4621652448066927,5,16,3,43,0
4292835540787536,7,14,5,31,0
43-0007933,1,4,1,1,0
63-0001477,2,3,0,12,0
4099150166214426,6,9,5,11,1
90-0009563,1,4,0,2,0
35-0005906,0,1,0,11,0
4226923252987006,5,13,4,41,0
01-0001391,2,2,1,7,0
48-0008044,2,3,1,6,0
4224133641175030,5,18,5,40,1
4891798858904751,3,9,5,21,1
45-0005840,0,2,1,4,0
4117915813870293,6,13,5,27,1
4768677217481968,6,9,4,10,0
71-0009728,1,1,1,5,0
56-0005797,1,1,1,6,0
4648890685531554,5,8,4,14,1
43-0002115,0,3,0,6,0
68-0001316,1,2,0,5,0
4802208715889730,4,19,5,28,1
75-0008092,0,4,1,4,0
4444192466765329,5,12,3,30,0
01-0004111,2,2,0,11,0
4913273937828300,7,18,3,32,1
4872981805589528,9,16,5,25,1
52-0006328,0,4,0,3,0
4806956340738013,8,12,2,23,1
64-0003609,1,2,0,6,0
4795795543098327,6,5,2,44,1
73-0000985,1,3,0,4,0
4522820412465637,5,18,3,30,1
39-0009322,1,2,0,7,0
4311614514909617,4,7,3,42,1
4881257585102678,8,9,3,14,0
4990108443923714,9,17,4,18,1
23-0000273,2,1,1,14,0
4249613232670409,9,17,2,20,1
37-0009170,1,0,0,3,0
4193821896847249,9,7,4,13,0
61-0000767,0,3,1,13,0
4877531253325589,9,8,5,49,1
4020627317213575,4,18,4,18,0
4986403674189044,6,5,3,12,1
91-0009864,2,0,0,7,0
75-0005830,0,2,1,9,0
21-0006126,2,1,0,11,0
4357256260988828,6,18,4,36,1
4904137962934187,7,5,5,14,1
4318677137352856,6,18,2,20,1
25-0004063,1,4,0,12,0
4023617322544863,7,19,5,22,0
39-0009737,1,3,0,14,0
4396860494243448,9,13,5,47,1
37-0005076,1,4,0,12,0
01-0003691,1,2,1,3,0
4895195814910749,5,16,4,16,1
01-0002137,2,0,0,12,0
15-0001366,0,1,0,14,0
4985005813285004,3,19,3,26,1
94-0005855,0,0,1,14,0
4662557583197884,6,18,5,20,0
20-0000416,0,3,1,10,0
4323675406722737,3,17,2,26,1
4725723769367544,3,18,5,43,0
4820248298604377,4,18,2,29,0
4284876628445415,7,5,2,17,0
03-0002408,0,3,0,9,0
61-0009500,0,4,0,13,0
4896090520015751,9,6,3,22,1
33-0000010,2,2,1,12,0
51-0002733,1,2,1,10,0
4140214534060074,3,17,2,10,1
43-0001611,2,4,1,14,0
06-0000517,0,2,0,7,0
4613104218322585,3,11,5,39,1
45-0005814,1,1,1,11,0
4176903947139668,3,6,5,37,1
91-0008364,1,4,1,8,0
4011297497509803,8,6,3,34,1
4536449100584709,7,9,2,18,1
16-0006486,2,1,0,1,0
4157558974574626,9,15,2,12,1
81-0009689,1,3,0,8,0
4549989333801052,9,10,3,29,1
4435097494902912,8,19,5,43,0
32-0004092,0,3,1,14,0
4752767874698703,6,8,2,30,0
66-0001933,1,4,0,10,0
4529860299771858,8,7,4,49,1
4615883746426087,3,5,5,45,1
20-0007488,0,3,0,5,0
4451903671254077,6,8,4,42,1
64-0004407,1,3,0,5,0
4780363753481001,8,19,2,41,0
57-0001085,2,2,1,12,0
4987291576272540,5,16,5,14,1
4901194109499072,4,11,3,19,1
51-0005219,0,2,0,11,0
26-0002588,2,2,0,12,0
32-0004352,2,2,0,8,0
4338507759309106,8,8,4,15,1
4083527011116211,8,6,5,32,1
26-0000173,0,2,1,14,0
4605666881230766,4,19,5,25,1
50-0001012,0,0,0,4,0
4906515842370532,3,16,3,46,1
68-0006386,2,4,0,3,0
4558215125387474,5,10,3,35,1
4998594240526085,3,7,5,36,1
23-0002115,0,3,1,10,0
4384264377051909,5,7,4,12,1
81-0002425,0,2,0,8,0
4845206990372868,4,11,4,21,0
4188340195264854,4,14,3,26,1
32-0002194,2,0,1,11,0
98-0001432,1,3,0,14,0
4500125131033682,3,16,3,25,1
35-0004200,1,2,1,4,0
4815202513672823,9,7,4,46,1
10-0005025,2,0,0,1,0
25-0007795,2,2,1,6,0
4722128950895381,4,13,2,48,1
52-0003258,1,1,0,3,0
4787811862166502,9,16,4,24,1
39-0008498,2,4,1,11,0
4680684116752395,7,10,4,42,1
4362238445893753,8,14,4,23,0
61-0007177,2,0,1,11,0
4393643977000755,6,10,5,23,1
16-0000047,1,1,0,7,0
4396980278730855,9,15,5,35,1
95-0000689,2,4,1,2,0
54-0003040,1,1,0,3,0
4690737886970486,6,7,4,33,1
65-0005010,2,4,0,1,0
4461931896918570,3,15,2,45,1
30-0002948,1,4,1,6,0
56-0006827,1,4,0,3,0
27-0002892,2,0,0,11,0
4248966111963472,5,12,5,23,1
94-0001975,2,0,0,8,0
4440380875432177,6,16,2,25,1
23-0008498,2,4,0,13,0
4754788793529561,7,16,3,30,1
4718685551447595,5,15,3,15,1
4566321380918266,9,19,3,39,0
4152997591111427,4,11,5,13,0
4514802789463585,6,6,3,37,0
21-0000594,2,1,0,13,0
4139368101752548,9,10,2,13,1
02-0007682,2,4,1,10,0
4002450562136058,7,8,4,39,0
23-0005899,2,3,0,11,0
05-0007410,0,4,0,9,0
55-0003259,2,3,1,9,0
4746913551665933,7,14,3,29,1
32-0000510,2,1,1,3,0
57-0009590,0,4,1,12,0
90-0009911,0,3,1,12,0
48-0007307,0,1,0,6,0
4271888998665790,7,15,2,31,0
4563748698771628,8,12,3,26,0
84-0006817,2,1,0,6,0
65-0007734,0,1,0,4,0
4555555195376748,9,11,4,36,1
4653018534781988,7,17,3,38,0
04-0000769,2,1,0,13,0
4648549280882677,3,14,3,39,0
14-0000152,1,3,0,11,0
85-0009724,0,3,0,3,0
4739235655283242,4,17,4,43,1
58-0009032,2,1,1,12,0
4080440797091421,9,10,5,20,0
87-0000351,2,3,1,7,0
95-0006551,2,3,1,9,0
4693533753139009,6,7,3,28,1
61-0005366,0,1,0,8,0
90-0000451,1,4,0,5,0
52-0004526,1,1,1,9,0
4419460699532001,8,17,5,22,1
72-0001326,2,0,0,9,0
4338295207934218,9,13,4,12,1
4196823612645409,4,15,2,11,1
45-0006214,0,2,1,10,0
4252093731218832,8,19,3,37,1
4384243134146699,8,13,2,30,1
30-0006584,1,0,1,5,0
4095011857279843,3,18,5,39,0
39-0009865,1,0,1,6,0
4387579125650919,6,7,5,14,0
88-0008660,0,0,0,1,0
4019198175892119,8,13,4,47,0
44-0000191,1,1,1,5,0
4380908385626565,5,8,3,20,0
75-0003317,2,2,1,7,0
4890911815252526,7,9,5,29,1
4801790440817442,3,14,4,42,0
4047359887988522,5,11,5,39,0
4629125829926490,4,12,2,36,1
92-0000945,0,4,0,4,0
4306412993823889,8,10,5,49,1
59-0003104,1,0,0,7,0
4790100346456951,7,10,2,17,0
4294657754505984,8,8,5,28,1
68-0003163,1,3,1,10,0
4506224136588297,9,15,4,44,1
4869248459402225,7,5,4,35,0
61-0002040,0,4,1,7,0
4652520098644271,8,10,5,34,0
4206563710767022,7,9,5,39,1
05-0006250,1,3,1,3,0
4411451097988190,6,14,4,29,1
48-0000869,2,4,1,8,0
4863279984554491,4,18,4,30,0
4602778232143979,8,18,3,42,1
4905363912384070,5,7,4,32,1
61-0000609,0,0,0,13,0
4523852510441094,6,19,4,29,0
12-0000486,2,2,0,1,0
4758865230463293,8,9,5,17,1
27-0004517,1,2,0,8,0
4032472176563471,3,12,5,16,1
91-0000572,0,3,0,2,0
4857133077194384,3,19,4,24,1
13-0002162,0,2,1,12,0
4327747698059965,9,6,4,45,1
03-0007842,2,0,1,9,0
4007067310604263,8,9,2,29,1
23-0005567,1,1,1,14,0
4217585099789811,8,10,3,47,1
4751447309486757,4,14,5,23,1
04-0000441,1,3,1,2,0
4416117182944548,8,11,4,40,1
4336470784269641,9,10,5,46,0
55-0000819,2,1,1,2,0
74-0007794,2,3,0,6,0
44-0001350,2,1,1,14,0
4085789820013637,3,11,2,41,1
62-0000996,2,3,0,1,0
68-0002264,0,3,1,7,0
4240407789786265,7,6,2,46,0
4461557448262462,5,5,5,15,0
63-0005645,2,1,0,8,0
40-0000345,1,0,0,9,0
81-0000922,2,0,0,4,0
58-0008377,2,1,1,6,0
65-0003171,2,1,1,3,0
4177909597797597,5,17,4,10,1
4697816010728482,4,7,5,12,1
4615551577713531,8,11,3,41,0
4423205510168939,5,8,5,44,0
02-0000969,1,4,0,12,0
4979548947043037,4,7,5,11,1
90-0008466,1,4,1,2,0
4975558868580432,3,17,2,28,1
21-0002012,1,0,0,11,0
4518592541153881,3,7,2,47,1
63-0003504,0,2,0,4,0
99-0008837,1,1,0,4,0
4118710310031484,5,11,4,37,1
82-0003428,2,0,0,4,0
4809960234996452,3,19,4,16,1
58-0002638,0,3,0,6,0
77-0001031,0,0,1,9,0
4718441804583558,8,9,3,37,1
4031221117811486,5,10,2,44,1
4056697106324526,4,14,4,45,1
39-0006472,0,1,0,12,0
51-0000804,0,1,0,3,0
4790459662529894,6,19,5,11,0
40-0002160,1,3,1,7,0
4678355082681058,3,19,3,43,0
4315218680303104,8,13,2,32,1
36-0005704,1,1,1,14,0
72-0009417,2,2,0,5,0
4614826579824218,5,10,4,28,1
57-0006566,2,4,1,9,0
4497085459279587,3,12,2,43,1
61-0005609,1,2,0,3,0
4701475869659092,3,5,3,11,0
72-0009951,1,2,1,12,0
54-0006186,2,4,1,2,0
4580673032749172,3,12,2,32,1
64-0006895,2,1,1,7,0
4273684199869085,6,10,5,40,1
4898488732641182,7,18,5,10,1
59-0007600,0,4,0,9,0
4172423265948248,8,13,2,47,1
4446179726800762,3,14,2,43,0
4239691306043259,7,9,2,10,1
24-0007036,0,2,0,13,0
4394485053408323,8,6,3,34,1
37-0009251,0,0,1,4,0
35-0005923,2,3,0,6,0
4960756183418240,7,9,3,29,1
4744308764527164,7,13,5,40,0
23-0005386,0,0,0,4,0
86-0007712,0,4,1,2,0
4264171686479132,5,12,5,17,1
4872849485621202,4,8,4,38,1
4947263485965638,9,7,5,15,0
52-0004032,0,4,0,4,0
4415398844475599,9,12,2,40,1
85-0002607,1,2,1,8,0
45-0004440,2,4,0,9,0
4234093526149278,7,9,3,19,1
4648002474775844,6,14,3,37,0
4795997278429988,5,16,4,10,0
4474140669421201,8,7,2,17,0
4619328467398954,6,9,2,43,1
63-0001447,1,2,0,10,0
4839687025960132,4,7,5,40,1
51-0004716,0,2,0,12,0
85-0008618,0,1,1,8,0
4663101669938470,4,19,3,31,0
4219496802470624,7,7,3,39,1
26-0006607,2,0,0,11,0
46-0005883,0,2,1,6,0
4491050745270598,7,6,4,49,0
10-0004870,2,1,0,5,0
4980486770058235,8,17,3,40,1
27-0007349,1,3,1,11,0
88-0000455,0,1,0,9,0
4590947335016952,9,17,4,18,0
33-0002722,2,4,0,10,0
4116622824060234,5,18,2,40,1
44-0007530,1,2,1,12,0
4896342368311473,7,9,3,34,1
15-0005954,2,0,0,2,0
4275413883964699,5,18,5,22,1
21-0008842,1,1,0,9,0
4947557058622322,3,11,3,22,0
4665039724350117,6,17,4,26,1
54-0004724,1,0,1,10,0
80-0000834,1,0,1,6,0
4067260817526041,3,13,4,32,1
82-0001202,0,2,1,1,0
4494341598417163,6,12,5,17,0
4750962889123019,8,7,4,40,1
4640403937043317,9,6,2,40,1
15-0001066,0,3,0,3,0
4359034633075740,5,10,4,26,1
60-0002241,0,4,0,6,0
4902698533177186,5,5,3,35,1
4072883420773339,5,6,5,35,1
13-0009699,1,2,1,11,0
4395192915331235,4,5,5,46,0
4064725442442304,4,10,5,21,1
4670006338634494,7,8,4,37,1
53-0005399,0,4,1,11,0
76-0008773,2,0,1,3,0
4603824913993925,3,13,4,22,1
98-0003692,2,4,0,8,0
4661159072119080,5,18,3,21,1
71-0005392,0,1,1,2,0
4266876282743214,3,19,4,23,1
4832128321540473,6,6,2,10,1
06-0005890,0,4,0,5,0
4587966398453527,5,10,3,30,0
33-0005261,2,4,0,14,0
4640541858692974,4,11,5,17,1
64-0008642,0,4,1,1,0
4981229981684814,3,6,4,20,1
04-0003351,0,2,1,4,0
4845472082573314,4,5,4,35,1
61-0006796,0,0,1,1,0
4855080178445029,9,19,4,29,1
50-0001187,1,4,1,13,0
4705938388822869,5,9,3,36,1
4490264739853605,8,10,2,42,0
84-0006794,1,2,1,5,0
4103704646131917,4,18,3,40,0
4316735068285982,6,13,2,28,0
4633449411291756,3,13,3,16,1
4958146564701154,9,11,4,15,0
4664570099858517,8,10,4,27,0
39-0003862,2,1,1,1,0
42-0008655,0,4,1,1,0
80-0009194,2,0,0,9,0
99-0006977,2,4,0,5,0
4053999351012795,4,13,2,42,1
4357101178093271,7,10,3,37,0
52-0004368,0,1,0,3,0
4460291153207725,8,5,5,23,1
83-0005445,0,1,0,11,0
12-0000625,1,0,1,1,0
4881098550271308,8,18,2,42,1
05-0006638,1,1,0,9,0
81-0002029,0,0,0,2,0
55-0002874,2,1,1,12,0
4178527046981072,3,18,4,19,1
99-0001969,2,4,0,12,0
4359126328598976,8,12,4,46,1
37-0009372,2,4,0,7,0
4681270201751200,8,12,3,26,0
4741403126138066,4,9,4,24,1
50-0004145,0,3,0,9,0
20-0007476,1,2,0,3,0
76-0003473,1,0,0,14,0
4442574544511290,7,5,5,45,0
58-0008184,2,2,1,12,0
4871195893288098,4,10,4,15,1
4145275371591914,8,8,2,22,1
02-0002192,0,2,1,3,0
4494055649580627,5,9,4,33,1
51-0001744,1,4,1,6,0
38-0000066,1,1,0,14,0
4379596823001153,6,13,5,27,1
4685519656283986,9,19,4,10,0
54-0000677,1,3,1,4,0
20-0009802,2,2,1,13,0
4524059223533261,3,14,4,23,1
59-0005053,2,2,0,12,0
4849217314705192,3,7,4,14,0
4727078623308822,9,8,5,25,0
95-0004523,1,3,1,11,0
4989491799754856,9,7,3,24,1
4395795759116361,4,6,3,35,1
85-0006515,0,4,1,13,0
4715127606635638,9,16,5,48,1
63-0006422,1,4,1,3,0
4930813173836936,9,7,2,43,0
50-0003116,1,4,0,11,0
4150680921390307,5,16,3,37,0
10-0006339,0,1,0,13,0
4136882229027586,8,6,2,27,1
16-0001093,0,0,1,5,0
4989358725019979,3,16,5,33,1
4001821528050958,5,11,5,17,0
4300059549377732,7,7,5,34,1
4362778868158879,3,7,4,48,1
03-0006448,1,4,1,14,0
65-0008063,0,1,1,10,0
4535887702036654,4,15,2,11,1
77-0000714,0,2,1,1,0
4646769232103376,8,8,3,38,1
4131833227298716,9,11,5,25,1
4213624488612310,9,17,2,28,1
71-0001878,1,0,1,9,0
4811504816954186,9,13,4,33,0
4637972213289609,3,9,4,11,0
88-0001298,0,0,1,7,0
16-0006112,0,0,1,14,0
4527889337278958,9,18,3,43,1
16-0009457,2,1,0,11,0
4815538688086533,3,8,5,30,1
4607425082196955,7,7,2,19,0
24-0009568,0,0,0,6,0
4160507194984631,6,6,5,15,1
92-0008310,0,4,1,2,0
4613162969129468,3,15,2,47,1
4432432590120437,4,13,5,18,1
58-0003071,0,0,0,13,0
4569510126506495,5,12,4,28,0
14-0008223,1,3,0,10,0
4029461247616421,4,15,5,32,1
37-0005368,2,0,0,12,0
4022700847274884,8,8,5,26,0
40-0001980,0,0,0,4,0
4161618617428566,9,8,3,18,1
37-0009341,2,2,1,1,0
4253071273699311,4,13,2,38,0
4271811117266878,4,9,5,15,1
71-0000985,2,2,0,2,0
4213330396808384,6,19,4,48,1
83-0006376,0,1,0,13,0
4008987828247827,6,6,3,46,1
4801083888477634,3,5,3,15,1
95-0004986,2,4,0,10,0
4278883966258705,7,14,4,47,1
84-0002365,2,1,0,4,0
66-0000800,2,4,0,6,0
4891070373989026,5,12,3,22,0
78-0008895,0,4,1,11,0
4299729876022092,4,18,5,43,1
4569630090375626,6,8,3,30,1
4232574965032879,8,10,5,48,0
4133373315365067,8,7,3,31,0
4847583140119094,5,8,4,32,0
30-0006406,1,0,0,7,0
4352015796579062,7,5,5,43,1
72-0003451,2,3,1,4,0
87-0006617,1,4,1,13,0
4032349780239559,6,11,4,15,0
4548693855402775,8,15,4,20,0
4814715035826578,9,9,4,36,1
4641978183987845,6,19,3,13,1
4844259524566480,5,5,4,20,1
30-0007200,0,4,0,7,0
4825463627349751,9,15,4,23,0
4411125342090032,6,17,2,15,1
36-0000818,2,2,1,1,0
4971605009175855,6,8,5,15,1
01-0006400,2,4,1,14,0
4599067735194910,6,18,3,48,1
51-0003572,1,3,0,9,0
4389935818981052,4,17,4,33,1
4626855196221033,5,19,5,13,1
95-0009218,0,0,0,8,0
33-0007507,1,4,0,6,0
4348012649864095,4,16,4,20,0
4858393998599587,8,12,4,31,0
52-0003464,2,0,0,3,0
4918534762179837,9,6,5,49,1
77-0007277,0,0,0,2,0
4075502221541698,9,6,2,31,1
32-0004393,0,3,0,9,0
22-0004448,1,0,1,3,0
4147967535839449,6,13,4,15,1
93-0008926,0,4,0,14,0
99-0000045,2,2,1,10,0
4069921899565318,7,13,5,35,1
92-0005451,0,4,0,12,0
4754283844103038,8,9,4,21,1
4275199746198134,5,9,3,37,1
91-0000039,1,2,0,5,0
4650682297358871,4,12,2,35,1
4996656214287598,6,9,4,23,1
4856781100844002,5,15,4,33,1
4913129917562089,6,11,2,29,0
4970080720356377,6,9,2,26,1
4070789102558611,7,9,3,19,1
40-0008545,1,4,0,5,0
4265467624186246,4,8,3,49,0
4823475235944734,7,11,2,45,1
86-0000606,0,0,1,12,0
4696137097338686,5,18,4,42,1
48-0002463,0,3,1,11,0
4992394056202640,6,15,4,19,0
62-0000899,1,4,0,14,0
4632043270951260,8,7,2,25,0
10-0008282,1,3,1,11,0
4336159054214698,9,15,4,32,1
56-0003703,1,3,1,1,0
4939647174098554,7,5,2,46,1
86-0005274,0,1,1,1,0
4259238298401577,9,19,4,36,1
12-0008138,2,4,0,5,0
12-0005970,0,4,1,13,0
4955953454525087,3,9,3,15,0
4829309997497439,3,7,2,36,1
4246452003966255,3,16,4,46,0
4465915021270383,6,10,3,34,1
4715579074665416,4,5,3,12,0
